time,open,high,low,close,Plot,Plot,Shapes,Shapes,Plot,Plot,Volume,Volume MA
619304400,1.5815,1.5835,1.555,1.561,1.5758761715911436,1.5619988854868585,NaN,NaN,NaN,1.555,0,0
619390800,1.561,1.568,1.557,1.5655,1.5667567514025489,1.5583384252923616,NaN,NaN,NaN,NaN,0,0
619650000,1.5645,1.578,1.56,1.572,1.5605994760835908,1.5575952088438607,NaN,1.5582217839306916,NaN,NaN,0,0
619736400,1.573,1.5895,1.573,1.5885,1.5582217839306916,1.5645322603814902,NaN,NaN,1.5895,NaN,0,0
619822800,1.5885,1.589,1.568,1.571,1.5572324249097083,1.565385326147894,NaN,NaN,NaN,NaN,0,0
619909200,1.571,1.5745,1.5605,1.57,1.5562041142991483,1.5655000911282784,NaN,NaN,NaN,1.5605,0,0
619995600,1.5695,1.573,1.5655,1.5665,1.556239819862632,1.5635944852890076,NaN,NaN,NaN,NaN,0,0
620254800,1.566,1.568,1.561,1.5635,1.556157665682991,1.5632519165596082,NaN,NaN,NaN,NaN,0,0
620341200,1.563,1.589,1.563,1.585,1.5582252947957025,1.5695416254136498,NaN,NaN,NaN,NaN,0,0
620427600,1.585,1.593,1.576,1.577,1.5622957232280243,1.573305442682815,NaN,NaN,1.593,NaN,0,0
620514000,1.5765,1.5785,1.564,1.569,1.5651546289229659,1.5739231819909212,NaN,NaN,NaN,NaN,0,0
620600400,1.5685,1.57,1.554,1.556,1.5663384130570006,1.568024323799942,1.5650129907933212,NaN,NaN,NaN,0,0
620859600,1.555,1.557,1.549,1.554,1.5650129907933212,1.5619477138365678,NaN,NaN,NaN,NaN,0,0
620946000,1.5535,1.5565,1.5345,1.5385,1.5610781790594113,1.5520230716016614,NaN,NaN,NaN,1.5345,0,0
621032400,1.539,1.554,1.538,1.552,1.5562837250251773,1.5483241919143618,NaN,NaN,NaN,NaN,0,0
621118800,1.5525,1.5535,1.5485,1.552,1.5524942643182449,1.5464464034305367,NaN,NaN,NaN,NaN,0,0
621205200,1.551,1.5545,1.5365,1.537,1.5486813623350133,1.5422631758826602,NaN,NaN,1.5545,NaN,0,0
621464400,1.5355,1.5465,1.533,1.545,1.5446907941235333,1.53989001803665,NaN,NaN,NaN,1.533,0,0
621550800,1.5445,1.5525,1.5435,1.547,1.5423056585814008,1.538823508294376,NaN,1.5410918471215929,NaN,NaN,0,0
621637200,1.546,1.5605,1.545,1.5585,1.5410918471215929,1.5433151434765586,NaN,NaN,NaN,NaN,0,0
621723600,1.559,1.5725,1.5505,1.553,1.5421896849498686,1.5460589636005446,NaN,NaN,1.5725,NaN,0,0
621810000,1.5535,1.555,1.537,1.55,1.5422885129045703,1.5479287126970032,NaN,NaN,NaN,1.537,0,0
622069200,1.5645,1.575,1.5545,1.571,1.5458392227361824,1.5553005587130873,NaN,NaN,1.575,NaN,0,0
622155600,1.571,1.5745,1.564,1.5705,1.5504023795984436,1.5625573645772572,NaN,NaN,NaN,NaN,0,0
622242000,1.57,1.585,1.565,1.582,1.556493045347826,1.5726482551808882,NaN,NaN,1.585,NaN,0,0
622328400,1.5815,1.584,1.5755,1.579,1.5632626926912432,1.578218567378362,NaN,NaN,NaN,NaN,0,0
622414800,1.5795,1.5845,1.57,1.5715,1.569546108263421,1.5801802332945019,NaN,NaN,NaN,NaN,0,0
622674000,1.574,1.619,1.574,1.6165,1.5777795737690379,1.594016315898487,NaN,NaN,NaN,NaN,0,0
622760400,1.616,1.6235,1.605,1.617,1.5882173586281008,1.6071044632486715,NaN,NaN,NaN,NaN,0,0
622846800,1.619,1.6265,1.609,1.6155,1.5989553017444993,1.618263340541317,NaN,NaN,1.6265,NaN,0,0
622933200,1.6145,1.6155,1.604,1.6105,1.6078350974761748,1.6211647090856953,NaN,NaN,NaN,1.604,0,0
623019600,1.61,1.6305,1.6095,1.6195,1.6166908811436815,1.625270388535032,NaN,NaN,1.6305,NaN,0,0
623278800,1.619,1.625,1.6125,1.6135,1.6234256232446826,1.626130521433503,1.6265012289120533,NaN,NaN,NaN,0,0
623365200,1.613,1.6155,1.5995,1.6025,1.6265012289120533,1.6225911763259881,NaN,NaN,NaN,1.5995,0,0
623451600,1.6025,1.614,1.6,1.601,1.6275828198824958,1.6169995892998774,NaN,NaN,NaN,NaN,0,0
623538000,1.6025,1.626,1.6,1.612,1.627926333481212,1.6153443337183502,NaN,NaN,1.626,NaN,0,0
623624400,1.613,1.6155,1.5955,1.6035,1.626006146001198,1.6124162205433477,NaN,NaN,NaN,NaN,0,0
623883600,1.605,1.609,1.5695,1.575,1.6208593071564035,1.6006150518185807,NaN,NaN,NaN,NaN,0,0
623970000,1.5755,1.5815,1.5485,1.5525,1.6108052751549513,1.5807486655928313,NaN,NaN,NaN,NaN,0,0
624056400,1.5515,1.563,1.538,1.5455,1.5970876888177667,1.561539758667398,NaN,NaN,NaN,1.538,0,0
624142800,1.5455,1.5595,1.5445,1.551,1.582841586709223,1.549778627631236,NaN,NaN,NaN,NaN,0,0
624229200,1.553,1.584,1.5465,1.5825,1.5715424412797927,1.5532423775944282,NaN,NaN,NaN,NaN,0,0
624488400,1.59,1.609,1.57,1.575,1.5663516242871476,1.5570918388630313,NaN,NaN,1.609,NaN,0,0
624574800,1.576,1.592,1.5735,1.5755,1.5637404773126296,1.5615919169536574,NaN,1.5641804012011906,NaN,NaN,0,0
624661200,1.5755,1.595,1.574,1.5915,1.5641804012011906,1.5685719453583737,NaN,NaN,NaN,NaN,0,0
624747600,1.5915,1.6065,1.589,1.6005,1.56787817251732,1.5791739628676236,NaN,NaN,1.6065,NaN,0,0
624834000,1.601,1.601,1.585,1.588,1.5719022578517805,1.5850972043074725,NaN,NaN,NaN,NaN,0,0
625093200,1.587,1.6035,1.586,1.602,1.5768829894984515,1.5932134072213402,NaN,NaN,NaN,NaN,0,0
625179600,1.602,1.6095,1.5915,1.6055,1.583292404598691,1.6009780887588243,NaN,NaN,NaN,NaN,0,0
625266000,1.6085,1.613,1.606,1.6102,1.5912686231299054,1.6099251165968538,NaN,NaN,NaN,NaN,0,0
625352400,1.6102,1.613,1.604,1.6125,1.5987653754961824,1.6159228154399299,NaN,NaN,NaN,NaN,0,0
625438800,1.613,1.613,1.5665,1.5765,1.602481343892864,1.6078964647277418,1.6025099187618965,NaN,1.613,1.5665,0,0
625701600,1.5735,1.5895,1.571,1.5795,1.6025099187618965,1.598655440835991,NaN,NaN,NaN,NaN,0,0
625788000,1.5793,1.582,1.5776,1.579,1.5999805363530795,1.5895452470151006,NaN,NaN,NaN,NaN,0,0
625874400,1.579,1.5895,1.5742,1.5815,1.5963873791894538,1.5855753186578285,NaN,NaN,1.5895,NaN,0,0
625960800,1.5745,1.5788,1.5655,1.5675,1.590929963623801,1.5777374016782162,NaN,NaN,NaN,1.5655,0,0
626047200,1.5665,1.582,1.5665,1.5718,1.585911474287175,1.5722975934244023,NaN,NaN,NaN,NaN,0,0
626306400,1.571,1.588,1.571,1.5785,1.582022963094711,1.5701776967335597,NaN,NaN,1.588,NaN,0,0
626392800,1.582,1.585,1.5793,1.582,1.5791754686846025,1.5715559500450476,NaN,NaN,NaN,NaN,0,0
626479200,1.5868,1.588,1.585,1.588,1.577767141834689,1.5752052877357168,NaN,NaN,NaN,NaN,0,0
626565600,1.592,1.5925,1.5845,1.5845,1.5776907280081016,1.5776324286122234,NaN,1.5774832452286667,1.5925,NaN,0,0
626652000,1.5835,1.5865,1.5765,1.577,1.5774832452286667,1.5777699644359904,NaN,NaN,NaN,NaN,0,0
626911200,1.577,1.5835,1.572,1.5828,1.5773048559688128,1.5794946200857667,NaN,NaN,NaN,1.572,0,0
626997600,1.5828,1.589,1.5793,1.5875,1.5782247256836568,1.5826363093824563,NaN,NaN,NaN,NaN,0,0
627084000,1.5875,1.5918,1.5773,1.579,1.579382951400829,1.5832672087930428,NaN,NaN,1.5918,NaN,0,0
627170400,1.579,1.5825,1.5735,1.578,1.5797461562151656,1.5823213126186781,1.5793062928232273,NaN,NaN,NaN,0,0
627256800,1.5773,1.5795,1.567,1.571,1.5793062928232273,1.5786341709821003,NaN,NaN,NaN,NaN,0,0
627516000,1.5665,1.569,1.555,1.5595,1.5765476853500755,1.5719060215141754,NaN,NaN,NaN,NaN,0,0
627602400,1.5665,1.575,1.555,1.5675,1.5734182175550104,1.5679518674495847,NaN,NaN,NaN,1.555,0,0
627688800,1.5728,1.574,1.561,1.565,1.5703813089977094,1.5645867107837397,NaN,NaN,NaN,NaN,0,0
627775200,1.5667,1.5667,1.56,1.5612,1.5671510933534885,1.561921928852746,NaN,NaN,NaN,NaN,0,0
627861600,1.5667,1.5675,1.562,1.5628,1.5646541413321713,1.5598465191032285,NaN,NaN,NaN,NaN,0,0
628120800,1.5628,1.5628,1.555,1.561,1.5619056250824408,1.558230618792254,NaN,NaN,NaN,1.555,0,0
628207200,1.5595,1.566,1.5593,1.562,1.5599902419833092,1.5577335562682968,NaN,1.5587133310315318,NaN,NaN,0,0
628293600,1.5668,1.5688,1.5605,1.5657,1.5587133310315318,1.5587194320458257,NaN,NaN,NaN,NaN,0,0
628380000,1.57,1.5705,1.5655,1.5705,1.5587033639419359,1.5619006919002354,NaN,NaN,1.5705,NaN,0,0
628466400,1.5635,1.5655,1.5635,1.5635,1.5588785088952513,1.5629420710371529,NaN,NaN,NaN,NaN,0,0
628725600,1.5667,1.5688,1.5625,1.564,1.5597754351735378,1.5636811720696693,NaN,NaN,NaN,1.5625,0,0
628812000,1.5643,1.5723,1.5635,1.571,1.561190313832716,1.5659526717174685,NaN,NaN,NaN,NaN,0,0
628898400,1.5725,1.5795,1.572,1.577,1.563887911897902,1.5703805833825533,NaN,NaN,NaN,NaN,0,0
628984800,1.5755,1.5805,1.573,1.5762,1.566919236180473,1.574068690696015,NaN,NaN,NaN,NaN,0,0
629071200,1.5762,1.585,1.5755,1.58,1.5706951084193332,1.577680543418705,NaN,NaN,NaN,NaN,0,0
629330400,1.5807,1.5905,1.5807,1.5902,1.5751155431584667,1.583308223273556,NaN,NaN,NaN,NaN,0,0
629416800,1.593,1.6065,1.593,1.6055,1.5815338102021255,1.593086020865866,NaN,NaN,NaN,NaN,0,0
629503200,1.6095,1.6148,1.5955,1.596,1.588635709654499,1.5984361588681375,NaN,NaN,1.6148,NaN,0,0
629589600,1.6035,1.6035,1.5965,1.598,1.5948386839502833,1.602064269619703,NaN,NaN,NaN,NaN,0,0
629676000,1.603,1.6201,1.601,1.6025,1.601778334827646,1.6045732567969841,NaN,NaN,1.6201,NaN,0,0
629935200,1.6065,1.607,1.5992,1.603,1.6066131879166616,1.6073995101864604,1.6102954813261954,NaN,NaN,NaN,0,0
630021600,1.603,1.6073,1.6005,1.6008,1.6102954813261954,1.6083786752564135,NaN,NaN,NaN,NaN,0,0
630108000,1.6008,1.608,1.5975,1.6055,1.612438149046814,1.609530400125995,NaN,NaN,NaN,1.5975,0,0
630194400,1.6055,1.614,1.6055,1.6135,1.6146130637157394,1.6125140942890308,NaN,NaN,NaN,NaN,0,0
630280800,1.6137,1.626,1.6115,1.62,1.6173337997548844,1.6172788861935168,NaN,1.621366832082978,NaN,NaN,0,0
630712800,1.6305,1.6325,1.624,1.6252,1.621366832082978,1.6225113627468284,1.6238915452333713,NaN,1.6325,NaN,0,0
630799200,1.6278,1.631,1.608,1.6138,1.6238915452333713,1.6225132063658239,NaN,NaN,NaN,NaN,0,0
630885600,1.608,1.616,1.601,1.614,1.624083630442467,1.621221809612439,NaN,NaN,NaN,1.601,0,0
631231200,1.6195,1.6263,1.609,1.6125,1.624423197037448,1.6189750961261782,NaN,NaN,NaN,NaN,0,0
631317600,1.6125,1.614,1.606,1.6095,1.6228914965791192,1.616855552857457,NaN,NaN,NaN,NaN,0,0
631404000,1.6105,1.632,1.6075,1.629,1.622468471618141,1.620828362560013,NaN,1.6243106683083859,NaN,NaN,0,0
631490400,1.633,1.6395,1.6258,1.637,1.6243106683083859,1.6274373588944533,NaN,NaN,NaN,NaN,0,0
631749600,1.638,1.654,1.6365,1.653,1.6288278284809463,1.6388342679950834,NaN,NaN,NaN,NaN,0,0
631836000,1.65,1.6595,1.65,1.652,1.6353359103884701,1.6469430611529197,NaN,NaN,NaN,NaN,0,0
631922400,1.6655,1.667,1.657,1.664,1.6433496802455776,1.6565991787149905,NaN,NaN,1.667,NaN,0,0
632008800,1.6593,1.6607,1.6495,1.6575,1.6499584721972675,1.6612944396495979,NaN,NaN,NaN,1.6495,0,0
632095200,1.6558,1.672,1.6553,1.664,1.6569166077554713,1.6668581126269253,NaN,NaN,NaN,NaN,0,0
632354400,1.6735,1.6735,1.66,1.6635,1.6634003233764734,1.670085585895911,NaN,NaN,1.6735,NaN,0,0
632440800,1.6595,1.6595,1.6495,1.6575,1.667212205260842,1.670794673059536,1.6692029384554639,NaN,NaN,NaN,0,0
632527200,1.656,1.6605,1.6445,1.652,1.6692029384554639,1.6679092156896789,NaN,NaN,NaN,NaN,0,0
632613600,1.648,1.6513,1.6405,1.644,1.668682908229881,1.6616411405864022,NaN,NaN,NaN,NaN,0,0
632700000,1.6418,1.6485,1.6365,1.6465,1.66590607786676,1.6562023621736606,NaN,NaN,NaN,NaN,0,0
632959200,1.6385,1.646,1.6335,1.6372,1.6613936399470484,1.6486914702579283,NaN,NaN,NaN,1.6335,0,0
633045600,1.6375,1.6545,1.6375,1.65,1.6572906717416174,1.6466453797447853,NaN,NaN,NaN,NaN,0,0
633132000,1.6555,1.6615,1.6498,1.652,1.6547696876103946,1.6462098215381067,NaN,NaN,1.6615,NaN,0,0
633218400,1.6527,1.6593,1.6515,1.6575,1.6531805771438113,1.64912227323597,NaN,NaN,NaN,NaN,0,0
633304800,1.655,1.6665,1.6545,1.6635,1.6533835570607325,1.6532753854567583,NaN,1.6565194135601966,NaN,NaN,0,0
633564000,1.669,1.6815,1.669,1.6805,1.6565194135601966,1.6626232027254852,NaN,NaN,NaN,NaN,0,0
633650400,1.684,1.6882,1.6783,1.682,1.661755855208607,1.6716653445383787,NaN,NaN,1.6882,NaN,0,0
633736800,1.681,1.6842,1.675,1.6805,1.6672924428304756,1.678767801747081,NaN,NaN,NaN,NaN,0,0
633823200,1.6787,1.6865,1.6778,1.6835,1.673319274448643,1.683995502276608,NaN,NaN,NaN,NaN,0,0
633909600,1.682,1.6845,1.678,1.6835,1.678640934480005,1.6878083107944795,NaN,NaN,NaN,NaN,0,0
634168800,1.69,1.7005,1.6887,1.7005,1.68509343739483,1.6956646506252635,NaN,NaN,NaN,NaN,0,0
634255200,1.699,1.7063,1.6975,1.7015,1.6919857118489463,1.7022496280354589,NaN,NaN,NaN,NaN,0,0
634341600,1.701,1.7066,1.6927,1.695,1.69805967804754,1.7050147925415775,NaN,NaN,1.7066,NaN,0,0
634428000,1.6885,1.6927,1.685,1.692,1.7014132864352114,1.7038060776129946,1.7033542628770884,NaN,NaN,1.685,0,0
634514400,1.6892,1.6925,1.6875,1.692,1.7033542628770884,1.7015698298436364,NaN,NaN,NaN,NaN,0,0
634773600,1.6953,1.7,1.692,1.693,1.7044138386291054,1.699852129431788,NaN,NaN,1.7,NaN,0,0
634860000,1.6873,1.6925,1.6815,1.6883,1.7031384203388558,1.6967567842202163,NaN,NaN,NaN,1.6815,0,0
634946400,1.692,1.6973,1.6905,1.6955,1.702319268957643,1.6962144016594023,NaN,NaN,NaN,NaN,0,0
635032800,1.6942,1.696,1.685,1.6865,1.700775860486515,1.6931462083201108,NaN,NaN,NaN,NaN,0,0
635119200,1.6865,1.697,1.6775,1.697,1.6985687811677375,1.6940223061450181,NaN,NaN,NaN,1.6775,0,0
635378400,1.7,1.7035,1.698,1.7033,1.6981366896254333,1.6963699328107262,NaN,1.6989264947469638,NaN,NaN,0,0
635464800,1.7085,1.712,1.701,1.711,1.6989264947469638,1.701925078840127,NaN,NaN,NaN,NaN,0,0
635551200,1.7145,1.7165,1.71,1.7133,1.701381542298663,1.7071370560950456,NaN,NaN,NaN,NaN,0,0
635637600,1.711,1.7165,1.7093,1.7105,1.704561377896111,1.7105756083575292,NaN,NaN,1.7165,NaN,0,0
635724000,1.708,1.713,1.7039,1.71,1.7074231396716788,1.7125150624305336,1.7074670754922365,NaN,NaN,NaN,0,0
635983200,1.6995,1.7007,1.687,1.6876,1.7074670754922365,1.7064960295107647,NaN,NaN,NaN,NaN,0,0
636069600,1.6862,1.693,1.6835,1.6905,1.7056407356529601,1.7011763161161642,NaN,NaN,NaN,NaN,0,0
636156000,1.6875,1.692,1.677,1.6815,1.7021916842172142,1.6933521542267804,NaN,NaN,NaN,NaN,0,0
636242400,1.6735,1.6764,1.66,1.6625,1.6956085869574389,1.6821530071839437,NaN,NaN,NaN,NaN,0,0
636328800,1.6625,1.6663,1.643,1.649,1.686468054362725,1.667327530384671,NaN,NaN,NaN,NaN,0,0
636588000,1.6486,1.6486,1.636,1.6445,1.67499282016058,1.65333033770771,NaN,NaN,NaN,1.636,0,0
636674400,1.6445,1.6536,1.6427,1.647,1.6641240295967958,1.6440237744846282,NaN,NaN,NaN,NaN,0,0
636760800,1.6467,1.6467,1.636,1.6435,1.6530582628353077,1.6371953882925347,NaN,NaN,NaN,1.636,0,0
636847200,1.6435,1.651,1.639,1.6423,1.6442537309095968,1.6327374116209608,NaN,NaN,NaN,NaN,0,0
636933600,1.6422,1.6422,1.6145,1.6155,1.6348442943977146,1.6217154971161192,NaN,NaN,NaN,NaN,0,0
637192800,1.614,1.614,1.6045,1.61,1.6242490158074714,1.6112328771036672,NaN,NaN,NaN,NaN,0,0
637279200,1.61,1.6141,1.5968,1.6103,1.6139433486260018,1.603310639266167,NaN,NaN,NaN,1.5968,0,0
637365600,1.6103,1.6118,1.6015,1.6095,1.6050508758204067,1.5996715771818704,NaN,1.5988545059747905,NaN,NaN,0,0
637452000,1.6095,1.6228,1.6025,1.6225,1.5988545059747905,1.6023850479996085,NaN,NaN,NaN,NaN,0,0
637538400,1.6225,1.6271,1.616,1.6192,1.5966215259430139,1.6052832717179022,NaN,NaN,1.6271,NaN,0,0
637797600,1.6186,1.6186,1.6082,1.614,1.595624961654431,1.6069892680483753,NaN,NaN,NaN,NaN,0,0
637884000,1.614,1.6232,1.5985,1.601,1.595680674359734,1.6031967706665522,NaN,NaN,NaN,NaN,0,0
637970400,1.598,1.598,1.588,1.5955,1.5934489202038113,1.5980034669134382,NaN,NaN,NaN,1.588,0,0
638056800,1.5955,1.6075,1.5915,1.604,1.5921175420594034,1.5966072975017571,NaN,NaN,NaN,NaN,0,0
638143200,1.598,1.6075,1.595,1.6045,1.591062719700954,1.5975272150279947,NaN,NaN,NaN,NaN,0,0
638402400,1.5985,1.625,1.5965,1.6215,1.5925454163423622,1.6049666339167128,NaN,NaN,NaN,NaN,0,0
638488800,1.6215,1.6285,1.614,1.6245,1.5966427116643596,1.6122474432491254,NaN,NaN,NaN,NaN,0,0
638575200,1.622,1.632,1.62,1.627,1.6025123918216015,1.6193061578766823,NaN,NaN,NaN,NaN,0,0
638661600,1.6315,1.6365,1.6275,1.6355,1.6094335390555594,1.62618706507787,NaN,NaN,NaN,NaN,0,0
638748000,1.6435,1.65,1.6393,1.647,1.6180631498227416,1.635378586578639,NaN,NaN,1.65,NaN,0,0
639003600,1.6235,1.6365,1.621,1.6365,1.6238481855062434,1.6401433115420325,NaN,NaN,NaN,1.621,0,0
639090000,1.6365,1.6385,1.6275,1.6355,1.6294020361502166,1.6426575640056242,NaN,NaN,NaN,NaN,0,0
639176400,1.636,1.644,1.6337,1.641,1.6346255052769563,1.6448628929211004,NaN,NaN,NaN,NaN,0,0
639262800,1.6463,1.6485,1.6405,1.641,1.6400361910326318,1.6469642245859812,NaN,NaN,1.6485,NaN,0,0
639349200,1.644,1.645,1.635,1.641,1.643831727439715,1.6478989213174744,1.6463733103899825,NaN,NaN,NaN,0,0
639608400,1.6388,1.6421,1.632,1.6345,1.6463733103899825,1.6453666457494953,NaN,NaN,NaN,NaN,0,0
639694800,1.6368,1.645,1.63,1.645,1.6473962083967262,1.6455251986464143,NaN,NaN,NaN,1.63,0,0
639781200,1.642,1.646,1.638,1.642,1.6478777560063234,1.6448113473626085,NaN,NaN,1.646,NaN,0,0
639867600,1.643,1.6448,1.6365,1.638,1.6474865038721287,1.6434452537009157,NaN,NaN,NaN,NaN,0,0
640213200,1.635,1.6355,1.6295,1.6325,1.645633360932773,1.6394067456599617,NaN,NaN,NaN,NaN,0,0
640299600,1.6277,1.6385,1.624,1.6385,1.6432025316917835,1.6378889791035927,NaN,NaN,NaN,1.624,0,0
640386000,1.636,1.6405,1.633,1.6405,1.6414794234703334,1.6380972823841669,NaN,NaN,NaN,NaN,0,0
640472400,1.6395,1.6488,1.639,1.6455,1.6408757342818823,1.6407123552747709,NaN,1.6399462316981133,1.6488,NaN,0,0
640558800,1.6425,1.6425,1.634,1.6395,1.6399462316981133,1.640834033568271,NaN,NaN,NaN,NaN,0,0
640818000,1.6363,1.6385,1.6345,1.6355,1.6391324575597395,1.6393528015970138,1.6381123708265015,NaN,NaN,NaN,0,0
640904400,1.6335,1.638,1.6315,1.635,1.6381123708265015,1.6372693829683753,NaN,1.6366508965990283,NaN,NaN,0,0
640990800,1.6368,1.6395,1.625,1.638,1.6366508965990283,1.6369368922779859,NaN,NaN,1.6395,1.625,0,0
641077200,1.637,1.6375,1.6305,1.6335,1.6354263281622705,1.6356145299309788,NaN,NaN,NaN,NaN,0,0
641163600,1.6343,1.6385,1.6285,1.635,1.6343873661386903,1.6350476380487493,NaN,NaN,NaN,NaN,0,0
641422800,1.629,1.642,1.627,1.6415,1.633831005337066,1.6364636919875646,NaN,NaN,NaN,1.627,0,0
641509200,1.6365,1.6455,1.6355,1.6448,1.6345168155223444,1.6394731910252,NaN,NaN,1.6455,NaN,0,0
641595600,1.6415,1.6445,1.6373,1.642,1.6355872955952282,1.6411113248500093,NaN,NaN,NaN,NaN,0,0
641682000,1.6417,1.644,1.6365,1.642,1.6366792173532534,1.6418181891386445,NaN,NaN,NaN,NaN,0,0
641768400,1.6462,1.6655,1.643,1.6655,1.6399150524167452,1.649423335182677,NaN,NaN,NaN,NaN,0,0
642027600,1.6625,1.6713,1.662,1.669,1.6454156320151099,1.6583088473451844,NaN,NaN,NaN,NaN,0,0
642114000,1.6682,1.6744,1.6665,1.6705,1.652064439303339,1.6667450430881625,NaN,NaN,NaN,NaN,0,0
642200400,1.6758,1.6815,1.6745,1.6785,1.660113951795304,1.6740998397746427,NaN,NaN,1.6815,NaN,0,0
642286800,1.6775,1.6795,1.6705,1.6795,1.667425544011746,1.680036599659374,NaN,NaN,NaN,NaN,0,0
642373200,1.6742,1.686,1.6705,1.6778,1.6741878875014522,1.6838803799758324,NaN,NaN,1.686,1.6705,0,0
642632400,1.6773,1.6837,1.677,1.6815,1.6799664367444185,1.6867462713828965,NaN,NaN,NaN,NaN,0,0
642718800,1.6805,1.6881,1.6715,1.6735,1.684483711169467,1.6858564594396308,1.686609274146945,NaN,1.6881,NaN,0,0
642805200,1.6635,1.683,1.6625,1.68,1.686609274146945,1.6862776696724249,NaN,1.6897623520326381,NaN,1.6625,0,0
642891600,1.6827,1.6953,1.68,1.6925,1.6897623520326381,1.68979560762657,1.6928536401027316,NaN,NaN,NaN,0,0
642978000,1.692,1.698,1.6883,1.69,1.6928536401027316,1.6926960321645863,NaN,NaN,1.698,NaN,0,0
643237200,1.6922,1.6945,1.685,1.6908,1.6949802961957554,1.6942372112448025,NaN,NaN,NaN,NaN,0,0
643323600,1.6913,1.694,1.6858,1.6925,1.6964626000653573,1.6947264673480325,NaN,NaN,NaN,NaN,0,0
643410000,1.6948,1.7001,1.6885,1.6934,1.6979748406533084,1.6955577297105098,NaN,NaN,1.7001,NaN,0,0
643496400,1.6948,1.6958,1.6858,1.688,1.6982691519050024,1.694467018832291,NaN,NaN,NaN,1.6858,0,0
