time,open,high,low,close,Plot,Plot,Shapes,Shapes,Plot,Plot,Volume,Volume MA
567727200,1.3045,1.3061,1.303,1.3057,1.3055817496474116,1.3056447169316518,NaN,NaN,NaN,NaN,0,0
567813600,1.3058,1.306,1.3015,1.3057,1.3050320551797354,1.305357207206693,1.3039502933938172,NaN,NaN,NaN,0,0
567900000,1.3015,1.3021,1.299,1.299,1.3039502933938172,1.3031706414850504,NaN,NaN,NaN,NaN,0,0
568245600,1.3,1.301,1.296,1.2971,1.3024931857773465,1.300464885479685,NaN,NaN,NaN,NaN,0,0
568332000,1.297,1.2982,1.29,1.2907,1.3003702021750538,1.2960720505438497,NaN,NaN,NaN,NaN,0,0
568418400,1.2908,1.2933,1.2884,1.2905,1.29768154592854,1.2926805556037742,NaN,NaN,NaN,NaN,0,0
568504800,1.291,1.2914,1.2863,1.288,1.2946811351063516,1.289263322693329,NaN,NaN,NaN,NaN,0,0
568591200,1.288,1.2888,1.2847,1.2885,1.2915318919147212,1.2872199576439065,NaN,NaN,NaN,1.2847,0,0
568850400,1.2887,1.2906,1.286,1.286,1.288886244550501,1.284979586861423,NaN,NaN,NaN,NaN,0,0
568936800,1.286,1.2868,1.2838,1.2848,1.2862721958248806,1.283154093652317,NaN,NaN,NaN,1.2838,0,0
569023200,1.2849,1.293,1.2848,1.2875,1.2847368304942055,1.2826672420863974,NaN,1.2840205585755757,NaN,NaN,0,0
569109600,1.2875,1.2938,1.2875,1.2915,1.2840205585755757,1.284164369038696,NaN,NaN,1.2938,NaN,0,0
569196000,1.2917,1.292,1.2846,1.2887,1.2836122388386968,1.285230972578633,NaN,NaN,NaN,1.2846,0,0
569455200,1.289,1.29,1.2856,1.287,1.2835480382212159,1.2856689617102803,NaN,NaN,NaN,NaN,0,0
569541600,1.2875,1.2882,1.2855,1.2855,1.2836275383459341,1.285272735200708,NaN,NaN,NaN,NaN,0,0
569628000,1.286,1.2875,1.2817,1.2833,1.2834822481495662,1.28447353630376,NaN,NaN,NaN,NaN,0,0
569714400,1.2837,1.2838,1.2799,1.2808,1.282955184545774,1.2829712345820858,1.282182507525826,NaN,NaN,NaN,0,0
569800800,1.2809,1.282,1.279,1.2798,1.282182507525826,1.2813605370481576,NaN,NaN,NaN,NaN,0,0
570060000,1.28,1.2807,1.2778,1.2785,1.2811353701822497,1.2796614131225208,NaN,NaN,NaN,NaN,0,0
570146400,1.2787,1.2815,1.2776,1.2788,1.280103519480662,1.2785241224480026,NaN,NaN,NaN,NaN,0,0
570232800,1.279,1.2802,1.2775,1.2775,1.2790617689052062,1.2772766582687753,NaN,NaN,NaN,NaN,0,0
570319200,1.2779,1.2784,1.2764,1.2774,1.2779007693160638,1.2763118508199967,NaN,NaN,NaN,NaN,0,0
570405600,1.2777,1.2777,1.274,1.2747,1.276626092691909,1.274730459760871,NaN,NaN,NaN,NaN,0,0
570664800,1.2747,1.2777,1.2739,1.2748,1.2754932966424002,1.2737006756320401,NaN,NaN,NaN,1.2739,0,0
570751200,1.275,1.2765,1.274,1.2757,1.2744468806282123,1.2733443083151101,NaN,NaN,NaN,NaN,0,0
570837600,1.2757,1.2777,1.2715,1.2715,1.2735538904029426,1.2722250013449456,NaN,NaN,1.2777,NaN,0,0
570924000,1.2712,1.272,1.2688,1.2691,1.2722706397779255,1.2705176094110662,NaN,NaN,NaN,NaN,0,0
571010400,1.2687,1.2718,1.2665,1.2688,1.2709161568174785,1.268862459433473,NaN,NaN,NaN,NaN,0,0
571269600,1.2688,1.2689,1.2648,1.2662,1.2692426367289236,1.267053089161466,NaN,NaN,NaN,1.2648,0,0
571356000,1.266,1.2705,1.2657,1.2702,1.2678648092863727,1.266985795125205,NaN,NaN,NaN,NaN,0,0
571442400,1.271,1.2725,1.2675,1.2685,1.2669901484869395,1.2666793782726677,NaN,NaN,1.2725,NaN,0,0
571528800,1.2685,1.2685,1.263,1.2633,1.265880099942198,1.2651726692358336,NaN,NaN,NaN,NaN,0,0
571615200,1.2634,1.2652,1.2625,1.265,1.264712403454701,1.2639802141479177,NaN,NaN,NaN,1.2625,0,0
571874400,1.265,1.2665,1.2645,1.2659,1.2638901542917653,1.2635457216675874,NaN,1.2639108204593887,NaN,NaN,0,0
571960800,1.266,1.274,1.266,1.2689,1.2639108204593887,1.2647585073044243,NaN,NaN,1.274,NaN,0,0
572047200,1.2688,1.2698,1.2655,1.2677,1.2639480037902948,1.2655632015324552,NaN,NaN,NaN,NaN,0,0
572133600,1.2675,1.2715,1.2674,1.2713,1.2646247456552953,1.2674623725359706,NaN,NaN,NaN,NaN,0,0
572220000,1.2713,1.2743,1.2692,1.274,1.265832382004779,1.269844199108545,NaN,NaN,NaN,NaN,0,0
572479200,1.2736,1.2748,1.2716,1.272,1.2673865534568332,1.271472199811881,NaN,NaN,1.2748,NaN,0,0
572565600,1.272,1.2733,1.2665,1.2672,1.2684577251255282,1.2708926326106793,NaN,NaN,NaN,NaN,0,0
572652000,1.2672,1.2677,1.264,1.265,1.2687647942709432,1.269080806744421,1.2685422852712067,NaN,NaN,NaN,0,0
572738400,1.265,1.2667,1.2635,1.2655,1.2685422852712067,1.2676432857609785,NaN,NaN,NaN,NaN,0,0
572824800,1.2658,1.2658,1.262,1.2645,1.2678280691661363,1.2664806986160226,NaN,NaN,NaN,NaN,0,0
573084000,1.2644,1.2649,1.258,1.2587,1.2665401381850465,1.2637542593949376,NaN,NaN,NaN,NaN,0,0
573170400,1.259,1.2596,1.256,1.2584,1.2645693452166662,1.2609896521696307,NaN,NaN,NaN,NaN,0,0
573256800,1.2588,1.2588,1.2552,1.2565,1.26235050191957,1.2580288804895217,NaN,NaN,NaN,NaN,0,0
573343200,1.2561,1.2589,1.2529,1.2537,1.2599611309368812,1.2552264180734054,NaN,NaN,NaN,1.2529,0,0
573429600,1.2535,1.2572,1.2532,1.2542,1.2575995327523615,1.2530866702997165,NaN,NaN,NaN,NaN,0,0
573688800,1.2545,1.2566,1.2535,1.2549,1.2555001901103093,1.2519574867551764,NaN,NaN,NaN,NaN,0,0
573775200,1.255,1.2551,1.252,1.2542,1.2535970082741927,1.2514648304585567,NaN,NaN,NaN,1.252,0,0
573861600,1.2544,1.255,1.253,1.2541,1.2521998359973272,1.2513569941539695,NaN,1.251742348521902,NaN,NaN,0,0
573948000,1.254,1.2605,1.254,1.257,1.251742348521902,1.252352091667215,NaN,NaN,1.2605,NaN,0,0
574034400,1.2571,1.2582,1.2544,1.2575,1.2516316175314268,1.2536796945885897,NaN,NaN,NaN,NaN,0,0
574293600,1.2574,1.2587,1.2552,1.2585,1.2520227795756462,1.255340937337787,NaN,NaN,NaN,NaN,0,0
574380000,1.2586,1.259,1.2533,1.254,1.2525529511519773,1.2552654466655404,NaN,NaN,1.259,NaN,0,0
574466400,1.2542,1.2548,1.2505,1.2518,1.25266142946485,1.2542752558335992,NaN,NaN,NaN,NaN,0,0
574552800,1.2519,1.252,1.249,1.2497,1.2523082267827226,1.252464689918506,1.2516738599856831,NaN,NaN,NaN,0,0
574639200,1.2496,1.2508,1.2486,1.2492,1.2516738599856831,1.2509688552302598,NaN,NaN,NaN,NaN,0,0
574898400,1.2492,1.251,1.2475,1.249,1.2508523200830075,1.2497227897123082,NaN,NaN,NaN,NaN,0,0
574984800,1.2485,1.249,1.2458,1.2462,1.2497494139208973,1.2479586428483151,NaN,NaN,NaN,NaN,0,0
575071200,1.2465,1.2467,1.243,1.244,1.2483024565884258,1.2457571028385357,NaN,NaN,NaN,NaN,0,0
575157600,1.2438,1.2457,1.2412,1.2414,1.2466036303463706,1.2430517458208834,NaN,NaN,NaN,NaN,0,0
575244000,1.2413,1.2443,1.2409,1.2427,1.2447657588695875,1.2413903161295061,NaN,NaN,NaN,NaN,0,0
575503200,1.2425,1.2439,1.2365,1.2365,1.2427079576234783,1.238476766364057,NaN,NaN,NaN,NaN,0,0
575589600,1.2367,1.238,1.2357,1.2367,1.240341031823408,1.2363696386761815,NaN,NaN,NaN,NaN,0,0
575676000,1.2368,1.238,1.2356,1.2365,1.2381887791674475,1.234689260154776,NaN,NaN,NaN,NaN,0,0
575762400,1.2369,1.237,1.2335,1.235,1.236109925291102,1.2336159080207176,NaN,NaN,NaN,1.2335,0,0
575848800,1.2355,1.2355,1.2343,1.2348,1.2343423160882583,1.2328071387319102,NaN,1.2330978141438866,NaN,NaN,0,0
576104400,1.234,1.238,1.2337,1.2375,1.2330978141438866,1.233150155767072,NaN,NaN,NaN,NaN,0,0
576190800,1.2377,1.246,1.2377,1.2421,1.2332215271629445,1.235325918462263,NaN,NaN,1.246,NaN,0,0
576277200,1.2423,1.2425,1.2387,1.2415,1.2337120708689828,1.2374505638603994,NaN,NaN,NaN,NaN,0,0
576363600,1.2411,1.2497,1.241,1.2497,1.2354098855149924,1.2417786422246408,NaN,NaN,NaN,NaN,0,0
576450000,1.25,1.2505,1.246,1.2466,1.237846980129172,1.24443525211102,NaN,NaN,1.2505,NaN,0,0
576709200,1.2465,1.2465,1.2382,1.241,1.2396166253727734,1.2448848912871917,NaN,NaN,NaN,NaN,0,0
576795600,1.2413,1.2413,1.2358,1.2365,1.240569804346665,1.2427456837191808,NaN,NaN,NaN,NaN,0,0
576882000,1.2363,1.2398,1.2348,1.2387,1.2408717069475061,1.2413655440147155,1.240684599198522,NaN,NaN,1.2348,0,0
576968400,1.2385,1.2395,1.2356,1.2362,1.240684599198522,1.239716703838339,NaN,NaN,NaN,NaN,0,0
577054800,1.2356,1.2364,1.2318,1.2327,1.2396891717721763,1.2374130349460135,NaN,NaN,NaN,NaN,0,0
577314000,1.2325,1.233,1.2302,1.2328,1.2381501435869093,1.2350301127716274,NaN,NaN,NaN,NaN,0,0
577400400,1.2326,1.2356,1.2294,1.2298,1.2365142784053644,1.2321662754195932,NaN,NaN,NaN,NaN,0,0
577486800,1.229,1.2313,1.2276,1.2295,1.2343166374886438,1.2298620989825857,NaN,NaN,NaN,1.2276,0,0
577573200,1.23,1.2372,1.2293,1.2345,1.232771192981514,1.2296327819029866,NaN,NaN,1.2372,NaN,0,0
577659600,1.2343,1.235,1.232,1.233,1.231530751566798,1.2296993572762374,NaN,NaN,NaN,NaN,0,0
577918800,1.2332,1.2362,1.23,1.2325,1.2307141209951555,1.2301018321949597,NaN,NaN,NaN,NaN,0,0
578005200,1.2321,1.2322,1.2276,1.2278,1.229829139508069,1.228852208733252,NaN,NaN,NaN,NaN,0,0
578091600,1.2279,1.2297,1.2262,1.2289,1.2289110191890271,1.228267253366182,NaN,NaN,NaN,1.2262,0,0
578178000,1.2291,1.2338,1.228,1.2302,1.228463280367214,1.2282020876124138,NaN,1.2280074483302441,1.2338,NaN,0,0
578264400,1.2305,1.2308,1.228,1.2305,1.2280074483302441,1.228812340505192,NaN,NaN,NaN,NaN,0,0
578523600,1.2303,1.2332,1.2287,1.2322,1.228045574763981,1.2298830634500215,NaN,NaN,NaN,NaN,0,0
578610000,1.2318,1.2375,1.2317,1.2373,1.2288547141161155,1.232375130083967,NaN,NaN,NaN,NaN,0,0
578696400,1.2375,1.2387,1.2353,1.2357,1.2302768199094924,1.2341622628012494,NaN,NaN,1.2387,NaN,0,0
578782800,1.2355,1.2355,1.233,1.2343,1.231453505927043,1.2349881382694234,NaN,NaN,NaN,NaN,0,0
578869200,1.2344,1.2382,1.2325,1.238,1.2327275955515933,1.2361760438634741,NaN,NaN,NaN,1.2325,0,0
579128400,1.2377,1.2416,1.2365,1.2385,1.2343766142467003,1.2375600338045574,NaN,NaN,1.2416,NaN,0,0
579214800,1.239,1.2407,1.2365,1.2378,1.2358865574615239,1.2386764752963597,NaN,NaN,NaN,NaN,0,0
579301200,1.2379,1.2379,1.231,1.232,1.2366844168079532,1.2374123791238096,1.2366171002197923,NaN,NaN,NaN,0,0
579387600,1.2317,1.2325,1.229,1.2325,1.2366171002197923,1.2359761543717345,NaN,NaN,NaN,1.229,0,0
579474000,1.233,1.2342,1.2314,1.233,1.2363326485404003,1.2346998513758871,NaN,NaN,NaN,NaN,0,0
579733200,1.233,1.2347,1.2314,1.2337,1.2357584058789846,1.234247467594653,NaN,NaN,NaN,NaN,0,0
579819600,1.2336,1.2387,1.2328,1.2375,1.235517732047435,1.235013998858811,NaN,1.2363366031928285,NaN,NaN,0,0
579906000,1.2374,1.247,1.237,1.246,1.2363366031928285,1.2384692021001396,NaN,NaN,1.247,NaN,0,0
579992400,1.2459,1.2462,1.2418,1.243,1.237790999520681,1.2409135888677125,NaN,NaN,NaN,NaN,0,0
580078800,1.2432,1.2458,1.2407,1.243,1.2393896035934018,1.2427027891822882,NaN,NaN,NaN,NaN,0,0
580338000,1.243,1.244,1.2418,1.243,1.240915476346085,1.2433446670360035,NaN,NaN,NaN,NaN,0,0
580424400,1.2429,1.243,1.2411,1.2416,1.2420708474734417,1.2436153547490714,NaN,NaN,NaN,NaN,0,0
580510800,1.2417,1.2445,1.2412,1.2427,1.2430702131090796,1.2440663950057151,1.2433431837016546,NaN,1.2445,NaN,0,0
580597200,1.2427,1.2428,1.2357,1.238,1.2433431837016546,1.2429505166995927,NaN,NaN,NaN,1.2357,0,0
580683600,1.2375,1.241,1.237,1.2387,1.2433309411364466,1.2419455641433552,NaN,NaN,NaN,NaN,0,0
580942800,1.2395,1.2405,1.2377,1.2389,1.2429991156169466,1.240787431370474,NaN,NaN,NaN,NaN,0,0
581029200,1.239,1.239,1.232,1.2345,1.2419043862156072,1.2386587993164004,NaN,NaN,NaN,NaN,0,0
581115600,1.233,1.2348,1.2289,1.2296,1.2399602197464366,1.2349688499608111,NaN,NaN,NaN,1.2289,0,0
581202000,1.2296,1.2355,1.2296,1.2315,1.237875466213673,1.2321619354487567,NaN,NaN,NaN,NaN,0,0
581288400,1.2316,1.2342,1.2296,1.2326,1.2356706547400218,1.230783384210429,NaN,NaN,NaN,NaN,0,0
581547600,1.2322,1.2337,1.2304,1.2321,1.233731782262671,1.230263891799407,NaN,NaN,NaN,NaN,0,0
581634000,1.2322,1.2335,1.228,1.228,1.2319743586415277,1.228678175063975,NaN,NaN,NaN,NaN,0,0
581720400,1.228,1.228,1.2218,1.2224,1.2296934742734693,1.225531832469754,NaN,NaN,NaN,NaN,0,0
581806800,1.2225,1.2244,1.2195,1.2197,1.22708111893464,1.2219680899067005,NaN,NaN,NaN,NaN,0,0
581893200,1.22,1.2204,1.217,1.22,1.224071185624952,1.2194642436304433,NaN,NaN,NaN,1.217,0,0
582152400,1.2199,1.2222,1.2197,1.2202,1.2215663397549315,1.2180892096916889,NaN,NaN,NaN,NaN,0,0
582238800,1.22,1.2203,1.2165,1.2183,1.219108734082131,1.2168773625738045,NaN,NaN,NaN,NaN,0,0
582325200,1.2186,1.2215,1.214,1.2143,1.2171530769392378,1.2148112675425906,NaN,NaN,NaN,NaN,0,0
582411600,1.2137,1.2145,1.2123,1.2137,1.2149728599441187,1.212910830602462,NaN,NaN,NaN,1.2123,0,0
582498000,1.2147,1.2168,1.2126,1.2135,1.2132967079762758,1.2114518424010878,NaN,NaN,NaN,NaN,0,0
582757200,1.2138,1.2138,1.2075,1.2076,1.2112545135372488,1.2088988304981292,NaN,NaN,NaN,NaN,0,0
582843600,1.2073,1.2087,1.206,1.2062,1.2090481549052552,1.20640634688067,NaN,NaN,NaN,NaN,0,0
582930000,1.2063,1.2125,1.2048,1.2095,1.2072686606950076,1.2055706427788107,NaN,NaN,NaN,NaN,0,0
583016400,1.2095,1.2135,1.2018,1.2023,1.2057844418156225,1.2035437396243154,NaN,NaN,1.2135,NaN,0,0
583102800,1.2028,1.207,1.201,1.2045,1.20413032266499,1.2025945873806938,NaN,NaN,NaN,1.201,0,0
583362000,1.204,1.2152,1.2037,1.2068,1.203628417555575,1.202340414747072,NaN,1.203230295019552,1.2152,NaN,0,0
583448400,1.207,1.212,1.2036,1.2118,1.203230295019552,1.2046263481726274,NaN,NaN,NaN,NaN,0,0
583534800,1.2117,1.2183,1.2117,1.215,1.2043315130094976,1.2078637468941316,NaN,NaN,1.2183,NaN,0,0
583621200,1.2148,1.2178,1.2087,1.2135,1.205585861401845,1.2103583025865041,NaN,NaN,NaN,NaN,0,0
583707600,1.2137,1.2235,1.2122,1.2205,1.2079352997149937,1.2142534369527942,NaN,NaN,NaN,NaN,0,0
583966800,1.221,1.2247,1.22,1.2218,1.2110195296712527,1.2178977075621658,NaN,NaN,1.2247,NaN,0,0
584053200,1.2223,1.2225,1.2125,1.2133,1.2135876264689442,1.2185193624051611,NaN,NaN,NaN,NaN,0,0
584139600,1.213,1.213,1.2056,1.2067,1.2145629213186817,1.2157850069841285,1.2143418555301069,NaN,NaN,NaN,0,0
584226000,1.206,1.2083,1.2039,1.2079,1.2143418555301069,1.2129970713900446,NaN,NaN,NaN,1.2039,0,0
584312400,1.2078,1.2119,1.2049,1.2102,1.2136476185780594,1.2118271160762843,NaN,NaN,NaN,NaN,0,0
584571600,1.2114,1.2121,1.2055,1.2073,1.2126289871256746,1.2103986375395062,NaN,NaN,1.2121,NaN,0,0
584658000,1.207,1.2118,1.2067,1.2095,1.2116417649023001,1.2095790626965552,NaN,NaN,NaN,NaN,0,0
584744400,1.2091,1.2097,1.2065,1.2075,1.2106109154530473,1.2080200994730357,NaN,NaN,NaN,NaN,0,0
584830800,1.2075,1.2118,1.2065,1.2118,1.2097228189032818,1.2083548884006672,NaN,NaN,NaN,1.2065,0,0
584917200,1.2122,1.2128,1.207,1.2112,1.2090052235649071,1.2086104815285734,NaN,NaN,1.2128,NaN,0,0
585176400,1.211,1.2118,1.2065,1.2067,1.2083065869409575,1.2078127556326752,NaN,NaN,NaN,NaN,0,0
585262800,1.2067,1.207,1.1967,1.1974,1.2066947441284332,1.2039312495842094,NaN,NaN,NaN,NaN,0,0
585349200,1.1977,1.199,1.195,1.1979,1.2044365799029642,1.2007032519996403,NaN,NaN,NaN,NaN,0,0
585435600,1.1978,1.1992,1.1945,1.199,1.2020785415340325,1.1987423149331362,NaN,NaN,NaN,1.1945,0,0
585522000,1.1991,1.2018,1.1953,1.201,1.200038692514903,1.1985913621746238,NaN,1.2000476497474921,NaN,NaN,0,0
585781200,1.2007,1.219,1.2007,1.215,1.2000476497474921,1.2029705526137102,NaN,NaN,1.219,NaN,0,0
585867600,1.2147,1.217,1.2076,1.2092,1.2012277084358556,1.205541002644479,NaN,NaN,NaN,NaN,0,0
585954000,1.2093,1.2133,1.205,1.2065,1.202672792035192,1.206760469455851,NaN,NaN,NaN,NaN,0,0
586040400,1.2067,1.2105,1.2054,1.2093,1.204098973661309,1.207280741170089,NaN,NaN,NaN,NaN,0,0
586126800,1.2097,1.212,1.2088,1.2113,1.205722987550823,1.208850007352258,NaN,NaN,NaN,NaN,0,0
586386000,1.2113,1.2115,1.2065,1.2082,1.20689749232225,1.2096275067185385,NaN,NaN,NaN,NaN,0,0
586472400,1.208,1.2095,1.2055,1.2063,1.2078025989471053,1.209428058274148,NaN,NaN,NaN,NaN,0,0
586558800,1.2062,1.2079,1.201,1.2039,1.2081499268470657,1.2081591287500457,1.2082542898242825,NaN,NaN,1.201,0,0
586645200,1.2037,1.2068,1.203,1.2055,1.2082542898242825,1.2074109604551557,NaN,NaN,NaN,NaN,0,0
586731600,1.2052,1.2078,1.2046,1.2076,1.2081577710403013,1.2073208992229285,NaN,1.2084288929331108,NaN,NaN,0,0
586990800,1.208,1.212,1.208,1.212,1.2084288929331108,1.2087216896426898,NaN,NaN,NaN,NaN,0,0
587077200,1.2121,1.2169,1.2095,1.2168,1.209115561768919,1.2113960250156235,NaN,NaN,NaN,NaN,0,0
587163600,1.2166,1.2297,1.2157,1.2247,1.2114842251778817,1.2164544559163601,NaN,NaN,1.2297,NaN,0,0
587250000,1.2245,1.226,1.219,1.2202,1.2142137906366481,1.2194320740740519,NaN,NaN,NaN,NaN,0,0
587336400,1.2201,1.2229,1.2192,1.2206,1.2169365038962994,1.221521675570658,NaN,NaN,NaN,NaN,0,0
587595600,1.22,1.228,1.219,1.2268,1.2197583966238477,1.2242694801170526,NaN,NaN,NaN,1.219,0,0
587682000,1.2268,1.2302,1.221,1.229,1.2225729961053096,1.2277714610542263,NaN,NaN,NaN,NaN,0,0
587768400,1.2293,1.2335,1.2264,1.2293,1.2256573230920889,1.2307561824581632,NaN,NaN,1.2335,NaN,0,0
587854800,1.2295,1.232,1.2285,1.2298,1.2285725742997111,1.2326071994114134,NaN,NaN,NaN,NaN,0,0
587941200,1.2297,1.2318,1.2228,1.23,1.2306732055687175,1.2335616129640519,NaN,NaN,NaN,1.2228,0,0
588200400,1.23,1.2315,1.2277,1.2287,1.2324530462149186,1.2334503269854027,1.2336409805841908,NaN,NaN,NaN,0,0
